order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,year,delivery_days,profit_status,month
CA-2012-129532,2012-12-08,2012-12-12,Standard Class,yana sorensen,corporate,california,united states,us,west,OFF-ST-10004186,office supplies,storage,"stur-d-stor shelving, vertical 5-shelf: 72""h x 36""w x 18 1/2""d",222,2,0.0,4.4392,43.34,high,2012,4,profit,December
CA-2012-129532,2012-12-08,2012-12-12,Standard Class,yana sorensen,corporate,california,united states,us,west,TEC-AC-10000865,technology,accessories,wd my passport ultra 500gb portable external hard drive,236,4,0.0,40.12,34.52,high,2012,4,profit,December
HU-2012-4000,2012-12-08,2012-12-11,Second Class,chad cunningham,home office,budapest,hungary,emea,emea,TEC-BEL-10004162,technology,accessories,"belkin flash drive, erganomic",239,6,0.0,7.02,24.64,medium,2012,3,profit,December
NI-2012-6350,2012-12-08,2012-12-09,First Class,deirdre greer,corporate,lagos,nigeria,africa,africa,OFF-STI-10000305,office supplies,supplies,"stiletto shears, high speed",87,6,0.7,-176.058,20.78,medium,2012,1,loss,December
EG-2012-9030,2012-12-08,2012-12-12,Standard Class,astrea jones,consumer,al qahirah,egypt,africa,africa,OFF-CUI-10001302,office supplies,appliances,"cuisinart blender, silver",271,4,0.0,10.8,19.87,medium,2012,4,profit,December
HU-2012-4000,2012-12-08,2012-12-11,Second Class,chad cunningham,home office,budapest,hungary,emea,emea,OFF-SME-10001745,office supplies,storage,"smead shelving, blue",98,2,0.0,29.34,13.49,medium,2012,3,profit,December
CA-2012-103205,2012-12-08,2012-12-10,Second Class,joel jenkins,home office,texas,united states,us,central,TEC-PH-10004896,technology,phones,nokia lumia 521 (t-mobile),120,5,0.2,11.996,10.19,medium,2012,2,profit,December
NI-2012-6350,2012-12-08,2012-12-09,First Class,deirdre greer,corporate,lagos,nigeria,africa,africa,OFF-ACC-10000102,office supplies,binders,"acco binding machine, clear",61,4,0.7,-119.34,9.15,medium,2012,1,loss,December
MX-2012-161214,2012-12-08,2012-12-12,Standard Class,mark hamilton,consumer,distrito federal,mexico,latam,north,OFF-BI-10004830,office supplies,binders,"ibico index tab, clear",33,6,0.0,0.0,3.21,medium,2012,4,loss,December
SA-2012-4180,2012-12-08,2012-12-08,Same Day,seth vernon,consumer,ar riyad,saudi arabia,emea,emea,OFF-XER-10001746,office supplies,paper,"xerox message books, premium",20,1,0.0,9.36,3.11,high,2012,0,profit,December
EG-2012-9030,2012-12-08,2012-12-12,Standard Class,astrea jones,consumer,al qahirah,egypt,africa,africa,OFF-SME-10003805,office supplies,labels,"smead color coded labels, adjustable",11,1,0.0,2.4,1.1,medium,2012,4,profit,December
CA-2012-156118,2012-12-08,2012-12-12,Standard Class,henry goldwyn,corporate,colorado,united states,us,west,OFF-PA-10000533,office supplies,paper,southworth parchment paper & envelopes,16,3,0.2,5.1012,0.95,medium,2012,4,profit,December
NI-2012-6350,2012-12-08,2012-12-09,First Class,deirdre greer,corporate,lagos,nigeria,africa,africa,OFF-CAR-10001471,office supplies,binders,"cardinal 3-hole punch, clear",8,1,0.7,-13.872,0.3,medium,2012,1,loss,December
HU-2012-4000,2012-12-08,2012-12-11,Second Class,chad cunningham,home office,budapest,hungary,emea,emea,OFF-STI-10003510,office supplies,supplies,"stiletto trimmer, easy grip",44,1,0.0,10.2,0.24,medium,2012,3,profit,December
NI-2012-6350,2012-12-08,2012-12-09,First Class,deirdre greer,corporate,lagos,nigeria,africa,africa,OFF-WIL-10002787,office supplies,binders,"wilson jones binder, recycled",4,1,0.7,-4.296,0.2,medium,2012,1,loss,December
NI-2012-6350,2012-12-08,2012-12-09,First Class,deirdre greer,corporate,lagos,nigeria,africa,africa,OFF-CAR-10002054,office supplies,binders,"cardinal hole reinforcements, economy",2,1,0.7,-1.578,0.15,medium,2012,1,loss,December
SL-2012-7850,2012-12-09,2012-12-10,First Class,susan mackendrick,consumer,eastern,sierra leone,africa,africa,FUR-BUS-10004854,furniture,bookcases,"bush floating shelf set, pine",690,4,0.0,213.96,97.13,high,2012,1,profit,December
SL-2012-7850,2012-12-09,2012-12-10,First Class,susan mackendrick,consumer,eastern,sierra leone,africa,africa,TEC-SHA-10002753,technology,copiers,"sharp fax and copier, high-speed",334,2,0.0,40.02,70.89,high,2012,1,profit,December
ID-2012-12960,2012-12-09,2012-12-09,Same Day,craig carreira,consumer,punjab,pakistan,apac,central asia,OFF-AP-10001197,office supplies,appliances,"kitchenaid stove, red","1,140",4,0.5,-638.58,62.34,high,2012,0,loss,December
SL-2012-7850,2012-12-09,2012-12-10,First Class,susan mackendrick,consumer,eastern,sierra leone,africa,africa,OFF-ROG-10000566,office supplies,storage,"rogers trays, single width",247,4,0.0,17.16,22.0,high,2012,1,profit,December
CA-2012-157035,2012-12-09,2012-12-12,First Class,ken brennan,corporate,indiana,united states,us,central,OFF-PA-10004156,office supplies,paper,xerox 188,34,3,0.0,16.6698,1.19,medium,2012,3,profit,December
ID-2012-12960,2012-12-09,2012-12-09,Same Day,craig carreira,consumer,punjab,pakistan,apac,central asia,OFF-LA-10002493,office supplies,labels,"hon color coded labels, adjustable",11,2,0.5,-8.19,0.86,high,2012,0,loss,December
CA-2012-143105,2012-12-10,2012-12-10,Same Day,matt abelman,home office,new york,united states,us,east,TEC-CO-10002095,technology,copiers,hewlett packard 610 color digital copier / printer,800,2,0.2,249.995,223.13,high,2012,0,profit,December
CA-2012-143105,2012-12-10,2012-12-10,Same Day,matt abelman,home office,new york,united states,us,east,OFF-PA-10002254,office supplies,paper,xerox 1883,185,7,0.0,84.9436,35.87,high,2012,0,profit,December
ES-2012-5752326,2012-12-10,2012-12-12,Second Class,sean o'donnell,consumer,castile-la mancha,spain,eu,south,TEC-AC-10004709,technology,accessories,"logitech flash drive, usb",92,3,0.0,27.63,24.57,critical,2012,2,profit,December
ES-2012-5752326,2012-12-10,2012-12-12,Second Class,sean o'donnell,consumer,castile-la mancha,spain,eu,south,OFF-BI-10002289,office supplies,binders,"ibico binder, economy",77,5,0.0,21.6,22.11,critical,2012,2,profit,December
IN-2012-28801,2012-12-10,2012-12-12,First Class,aaron hawkins,corporate,chongqing,china,apac,north asia,OFF-SU-10002161,office supplies,supplies,"elite ruler, steel",119,9,0.0,39.15,16.46,high,2012,2,profit,December
CA-2012-143105,2012-12-10,2012-12-10,Same Day,matt abelman,home office,new york,united states,us,east,OFF-PA-10002713,office supplies,paper,"adams phone message book, 200 message capacity, 8 1/16” x 11”",41,6,0.0,18.9888,6.74,high,2012,0,profit,December
NI-2012-3730,2012-12-10,2012-12-10,Same Day,erica smith,consumer,lagos,nigeria,africa,africa,TEC-SAM-10000779,technology,phones,"samsung signal booster, cordless",42,1,0.7,-40.458,6.27,medium,2012,0,loss,December
ES-2012-5752326,2012-12-10,2012-12-12,Second Class,sean o'donnell,consumer,castile-la mancha,spain,eu,south,OFF-LA-10000039,office supplies,labels,"smead legal exhibit labels, adjustable",18,2,0.0,2.52,4.96,critical,2012,2,profit,December
NI-2012-3730,2012-12-10,2012-12-10,Same Day,erica smith,consumer,lagos,nigeria,africa,africa,OFF-BIN-10001621,office supplies,art,"binney & smith canvas, fluorescent",32,2,0.7,-53.688,1.28,medium,2012,0,loss,December
NI-2012-3730,2012-12-10,2012-12-10,Same Day,erica smith,consumer,lagos,nigeria,africa,africa,OFF-IBI-10002805,office supplies,binders,"ibico 3-hole punch, economy",9,1,0.7,-6.105,0.93,medium,2012,0,loss,December
CA-2012-143105,2012-12-10,2012-12-10,Same Day,matt abelman,home office,new york,united states,us,east,OFF-LA-10004093,office supplies,labels,avery 486,7,1,0.0,3.4357,0.64,high,2012,0,profit,December
NI-2012-3730,2012-12-10,2012-12-10,Same Day,erica smith,consumer,lagos,nigeria,africa,africa,OFF-STO-10004841,office supplies,fasteners,"stockwell paper clips, assorted sizes",3,1,0.7,-3.405,0.46,medium,2012,0,loss,December
ES-2012-2412421,2012-12-11,2012-12-12,First Class,jeremy pistek,consumer,bavaria,germany,eu,central,FUR-BO-10004585,furniture,bookcases,"ikea 3-shelf cabinet, traditional",769,6,0.1,299.016,81.02,high,2012,1,profit,December
CA-2012-150560,2012-12-11,2012-12-12,First Class,shaun weien,consumer,virginia,united states,us,south,OFF-LA-10003930,office supplies,labels,"dot matrix printer tape reel labels, white, 5000/box",197,2,0.0,96.3438,31.47,high,2012,1,profit,December
CA-2012-155761,2012-12-11,2012-12-11,Same Day,stuart calhoun,consumer,texas,united states,us,central,TEC-AC-10001606,technology,accessories,logitech wireless performance mouse mx for pc and mac,160,2,0.2,35.9964,26.42,high,2012,0,profit,December
CA-2012-155761,2012-12-11,2012-12-11,Same Day,stuart calhoun,consumer,texas,united states,us,central,OFF-ST-10000943,office supplies,storage,eldon profile file 'n store portable file tub letter/legal size black,46,3,0.2,4.6344,8.31,high,2012,0,profit,December
ES-2012-2412421,2012-12-11,2012-12-12,First Class,jeremy pistek,consumer,bavaria,germany,eu,central,OFF-LA-10001284,office supplies,labels,"smead round labels, 5000 label set",15,2,0.0,0.72,2.65,high,2012,1,profit,December
ID-2013-37383,2013-01-01,2013-01-04,First Class,muhammed yedwab,corporate,new south wales,australia,apac,oceania,TEC-CO-10002379,technology,copiers,"canon copy machine, digital","1,649",7,0.1,36.624,178.71,medium,2013,3,profit,January
IN-2013-47960,2013-01-01,2013-01-06,Standard Class,joe elijah,consumer,tianjin,china,apac,north asia,FUR-BO-10003549,furniture,bookcases,"sauder floating shelf set, metal","1,358",7,0.0,203.7,155.15,medium,2013,5,profit,January
ID-2013-37383,2013-01-01,2013-01-04,First Class,muhammed yedwab,corporate,new south wales,australia,apac,oceania,TEC-AC-10001500,technology,accessories,"logitech memory card, erganomic",729,8,0.1,-32.472,143.97,medium,2013,3,loss,January
IN-2013-47960,2013-01-01,2013-01-06,Standard Class,joe elijah,consumer,tianjin,china,apac,north asia,FUR-BO-10004541,furniture,bookcases,"dania library with doors, mobile","2,190",6,0.0,372.06,102.05,medium,2013,5,profit,January
IN-2013-47960,2013-01-01,2013-01-06,Standard Class,joe elijah,consumer,tianjin,china,apac,north asia,FUR-BO-10003661,furniture,bookcases,"sauder floating shelf set, traditional","1,362",7,0.0,340.41,90.86,medium,2013,5,profit,January
ES-2013-1430889,2013-01-01,2013-01-01,Same Day,jay kimmel,consumer,aquitaine,france,eu,central,OFF-AP-10001266,office supplies,appliances,"hoover toaster, black",299,4,0.1,116.292,60.82,medium,2013,0,profit,January
IN-2013-77570,2013-01-01,2013-01-03,First Class,bobby odegard,consumer,gansu,china,apac,north asia,FUR-BO-10003384,furniture,bookcases,"ikea corner shelving, traditional",246,2,0.0,66.42,42.61,high,2013,2,profit,January
ES-2013-5435815,2013-01-01,2013-01-05,Standard Class,liz preis,consumer,england,united kingdom,eu,north,OFF-ST-10001255,office supplies,storage,"fellowes trays, single width",155,3,0.1,68.904,25.05,high,2013,4,profit,January
IN-2013-47960,2013-01-01,2013-01-06,Standard Class,joe elijah,consumer,tianjin,china,apac,north asia,OFF-ST-10004583,office supplies,storage,"eldon shelving, single width",242,5,0.0,12.0,17.52,medium,2013,5,profit,January
ID-2013-37383,2013-01-01,2013-01-04,First Class,muhammed yedwab,corporate,new south wales,australia,apac,oceania,OFF-ST-10003141,office supplies,storage,"fellowes trays, industrial",417,8,0.1,41.544,16.53,medium,2013,3,profit,January
ID-2013-37383,2013-01-01,2013-01-04,First Class,muhammed yedwab,corporate,new south wales,australia,apac,oceania,OFF-PA-10004185,office supplies,paper,"sandisk message books, recycled",85,4,0.1,18.948,12.79,medium,2013,3,profit,January
IN-2013-50410,2013-01-01,2013-01-03,Second Class,nora pelletier,home office,tamil nadu,india,apac,central asia,OFF-ST-10003256,office supplies,storage,"eldon shelving, wire frame",95,2,0.0,0.0,10.86,medium,2013,2,loss,January
ID-2013-37383,2013-01-01,2013-01-04,First Class,muhammed yedwab,corporate,new south wales,australia,apac,oceania,TEC-AC-10002455,technology,accessories,"logitech flash drive, programmable",115,4,0.1,28.116,8.64,medium,2013,3,profit,January
ID-2013-37383,2013-01-01,2013-01-04,First Class,muhammed yedwab,corporate,new south wales,australia,apac,oceania,OFF-SU-10001308,office supplies,supplies,"fiskars trimmer, serrated",105,3,0.1,8.19,7.56,medium,2013,3,profit,January
ES-2013-5782657,2013-01-01,2013-01-07,Standard Class,chris cortes,consumer,melilla,spain,eu,south,OFF-AR-10000727,office supplies,art,"stanley canvas, easy-erase",99,2,0.0,23.82,5.23,medium,2013,6,profit,January
CG-2013-5810,2013-01-01,2013-01-05,Standard Class,joy smith,consumer,kinshasa,democratic republic of the congo,africa,africa,FUR-ADV-10003147,furniture,furnishings,"advantus stacking tray, erganomic",23,1,0.0,7.23,3.64,high,2013,4,profit,January
ES-2013-5782657,2013-01-01,2013-01-07,Standard Class,chris cortes,consumer,melilla,spain,eu,south,OFF-LA-10002752,office supplies,labels,"smead legal exhibit labels, 5000 label set",46,4,0.0,8.64,3.04,medium,2013,6,profit,January
ES-2013-4706438,2013-01-01,2013-01-06,Standard Class,liz pelletier,consumer,franche-comté,france,eu,central,OFF-AR-10000184,office supplies,art,"boston pencil sharpener, water color",64,2,0.0,32.1,2.3,medium,2013,5,profit,January
NI-2013-4150,2013-01-01,2013-01-07,Standard Class,stephanie phelps,corporate,kwara,nigeria,africa,africa,FUR-SAF-10001873,furniture,chairs,"safco bag chairs, set of two",16,1,0.7,-19.653,1.53,medium,2013,6,loss,January
CA-2013-6650,2013-01-01,2013-01-06,Standard Class,patrick bzostek,home office,ontario,canada,canada,canada,OFF-SAN-10002441,office supplies,art,"sanford highlighters, blue",16,1,0.0,1.71,1.4,medium,2013,5,profit,January
ES-2013-4954697,2013-01-01,2013-01-06,Standard Class,troy blackwell,consumer,rhône-alpes,france,eu,central,OFF-LA-10003511,office supplies,labels,"avery round labels, adjustable",10,2,0.0,1.68,0.95,high,2013,5,profit,January
HU-2013-4270,2013-01-01,2013-01-05,Standard Class,jim radford,consumer,budapest,hungary,emea,emea,OFF-ACC-10001703,office supplies,binders,"acco binder, recycled",16,1,0.0,0.45,0.89,medium,2013,4,profit,January
IN-2013-47960,2013-01-01,2013-01-06,Standard Class,joe elijah,consumer,tianjin,china,apac,north asia,OFF-EN-10004590,office supplies,envelopes,"ames peel and seal, with clear poly window",22,1,0.0,5.76,0.69,medium,2013,5,profit,January
HU-2013-4270,2013-01-01,2013-01-05,Standard Class,jim radford,consumer,budapest,hungary,emea,emea,OFF-IBI-10001494,office supplies,binders,"ibico index tab, durable",9,1,0.0,4.05,0.26,medium,2013,4,profit,January
ID-2013-29564,2013-01-02,2013-01-03,First Class,rob lucas,consumer,new south wales,australia,apac,oceania,FUR-BO-10001934,furniture,bookcases,"bush library with doors, metal","1,637",5,0.1,-36.39,452.28,medium,2013,1,loss,January
IR-2013-3500,2013-01-02,2013-01-04,Second Class,andy gerbode,corporate,ardabil,iran,emea,emea,TEC-MOT-10002560,technology,phones,"motorola signal booster, full size","2,022",14,0.0,323.4,239.62,high,2013,2,profit,January
ES-2013-5114494,2013-01-02,2013-01-08,Standard Class,katrina willman,consumer,england,united kingdom,eu,north,FUR-BO-10001324,furniture,bookcases,"sauder floating shelf set, pine","1,567",8,0.0,360.48,157.47,low,2013,6,profit,January
MX-2013-159583,2013-01-02,2013-01-06,Standard Class,tanja norvell,home office,yucatán,mexico,latam,north,TEC-CO-10002617,technology,copiers,"brother fax machine, high-speed","1,054",5,0.002,441.2884,101.28,medium,2013,4,profit,January
ES-2013-1059602,2013-01-02,2013-01-08,Standard Class,bruce stewart,consumer,ile-de-france,france,eu,central,OFF-AP-10001099,office supplies,appliances,"hoover stove, black","1,533",3,0.1,-34.11,77.62,medium,2013,6,loss,January
IN-2013-62205,2013-01-02,2013-01-05,First Class,tom prescott,consumer,delhi,india,apac,central asia,TEC-PH-10004559,technology,phones,"nokia speaker phone, with caller id",369,3,0.0,84.96,49.72,high,2013,3,profit,January
IN-2013-45377,2013-01-02,2013-01-06,Standard Class,harold dahlen,home office,jakarta,indonesia,apac,southeast asia,TEC-PH-10000720,technology,phones,"samsung audio dock, full size",977,7,0.17,247.0272,48.07,medium,2013,4,profit,January
IN-2013-62205,2013-01-02,2013-01-05,First Class,tom prescott,consumer,delhi,india,apac,central asia,TEC-PH-10003823,technology,phones,"apple headset, full size",149,2,0.0,58.14,42.79,high,2013,3,profit,January
US-2013-104430,2013-01-02,2013-01-05,Second Class,scott williamson,consumer,panama,panama,latam,central,FUR-BO-10003106,furniture,bookcases,"sauder corner shelving, metal",235,4,0.4,-82.224,39.18,critical,2013,3,loss,January
ES-2013-1143780,2013-01-02,2013-01-05,First Class,anna häberlin,corporate,provence-alpes-côte d'azur,france,eu,central,OFF-AR-10002037,office supplies,art,"stanley sketch pad, fluorescent",137,3,0.0,21.87,21.79,high,2013,3,profit,January
CA-2013-160304,2013-01-02,2013-01-07,Standard Class,brendan murry,corporate,maryland,united states,us,east,TEC-PH-10000455,technology,phones,ge 30522ee2,232,2,0.0,67.2742,21.28,medium,2013,5,profit,January
IN-2013-80594,2013-01-02,2013-01-06,Standard Class,kelly andreada,consumer,canterbury,new zealand,apac,oceania,TEC-PH-10002695,technology,phones,"samsung headset, with caller id",293,4,0.0,20.4,18.93,medium,2013,4,profit,January
